"id","mac","glasses","pet.type","favorite.color","prior.gpa","height","tutoring","passed"
1743,FALSE,FALSE,"none","blue",3.6,65,TRUE,TRUE
1744,FALSE,TRUE,"dog","red",3.44,67,TRUE,TRUE
1745,FALSE,TRUE,"dog","red",3.53,66,TRUE,TRUE
1746,FALSE,TRUE,"fish","blue",3.06,67,FALSE,FALSE
1747,FALSE,FALSE,"none","red",3.44,68,TRUE,TRUE
1748,FALSE,TRUE,"dog","blue",3.6,63,TRUE,TRUE
1749,FALSE,FALSE,"none","orange",3.96,70,FALSE,TRUE
1750,FALSE,FALSE,"none","green",3.6,65,TRUE,TRUE
1751,FALSE,TRUE,"dog","orange",3.38,63,FALSE,FALSE
1752,FALSE,TRUE,"dog","red",3.4,62,FALSE,TRUE
1753,FALSE,TRUE,"cat","red",3.41,68,FALSE,TRUE
1754,TRUE,FALSE,"fish","green",2.06,61,FALSE,TRUE
1755,TRUE,FALSE,"dog","red",2.7,66,TRUE,TRUE
1756,TRUE,FALSE,"none","blue",3.78,69,FALSE,TRUE
1757,FALSE,FALSE,"cat","green",3.24,66,TRUE,TRUE
1758,FALSE,TRUE,"none","blue",3.8,63,FALSE,TRUE
1759,FALSE,FALSE,"cat","red",3.97,70,FALSE,TRUE
1760,FALSE,TRUE,"dog","red",3.38,70,FALSE,TRUE
1761,FALSE,TRUE,"dog","blue",3.05,67,TRUE,FALSE
1762,FALSE,TRUE,"fish","green",2.76,71,TRUE,FALSE
1763,TRUE,FALSE,"none","red",3.52,66,TRUE,TRUE
1764,FALSE,TRUE,"none","blue",3.47,62,FALSE,TRUE
1765,FALSE,FALSE,"none","red",3.3,69,TRUE,TRUE
1766,FALSE,FALSE,"dog","red",3.91,64,FALSE,TRUE
1767,FALSE,FALSE,"cat","red",3.81,63,TRUE,TRUE
1768,FALSE,FALSE,"fish","orange",4,60,FALSE,FALSE
1769,TRUE,TRUE,"dog","orange",3.55,58,FALSE,TRUE
1770,FALSE,FALSE,"dog","red",2.43,68,FALSE,FALSE
1771,FALSE,TRUE,"dog","red",3.78,66,FALSE,TRUE
1772,TRUE,TRUE,"none","red",3.56,63,TRUE,TRUE
1773,FALSE,FALSE,"fish","orange",3.81,67,FALSE,TRUE
1774,TRUE,FALSE,"none","blue",3.38,62,FALSE,TRUE
1775,TRUE,TRUE,"cat","green",3.59,67,TRUE,TRUE
1776,TRUE,FALSE,"dog","red",3.32,62,TRUE,TRUE
1777,TRUE,TRUE,"dog","green",3.36,64,TRUE,TRUE
1778,FALSE,TRUE,"dog","blue",3.32,71,TRUE,TRUE
1779,FALSE,TRUE,"none","blue",3.35,66,FALSE,TRUE
1780,TRUE,TRUE,"dog","red",2.88,66,FALSE,TRUE
1781,TRUE,TRUE,"none","blue",3.31,67,FALSE,TRUE
1782,FALSE,TRUE,"cat","red",3.18,67,TRUE,TRUE
1783,FALSE,FALSE,"dog","red",3.34,58,TRUE,TRUE
1784,FALSE,FALSE,"dog","blue",3.59,71,FALSE,TRUE
1785,FALSE,TRUE,"dog","red",3.83,65,FALSE,TRUE
1786,FALSE,FALSE,"none","blue",3.92,70,FALSE,TRUE
1787,TRUE,FALSE,"dog","blue",2.94,66,TRUE,TRUE
1788,TRUE,FALSE,"cat","orange",3.67,68,TRUE,TRUE
1789,TRUE,TRUE,"none","blue",2.27,58,TRUE,TRUE
1790,FALSE,FALSE,"fish","blue",3.6,61,TRUE,TRUE
1791,FALSE,TRUE,"dog","blue",3.27,70,FALSE,TRUE
1792,FALSE,FALSE,"none","red",3.96,66,FALSE,TRUE
1793,FALSE,FALSE,"cat","red",3.46,70,TRUE,TRUE
1794,FALSE,FALSE,"dog","blue",3.47,67,FALSE,TRUE
1795,FALSE,TRUE,"dog","red",2.56,62,TRUE,TRUE
1796,FALSE,TRUE,"none","orange",3.35,64,TRUE,TRUE
1797,TRUE,TRUE,"none","green",3.75,67,TRUE,FALSE
1798,FALSE,TRUE,"dog","blue",3.64,68,TRUE,TRUE
1799,FALSE,FALSE,"dog","green",3.58,62,TRUE,TRUE
1800,FALSE,TRUE,"none","red",0.98,63,FALSE,FALSE
1801,FALSE,TRUE,"dog","green",2.72,60,TRUE,FALSE
1802,FALSE,TRUE,"cat","orange",2.39,65,TRUE,TRUE
1803,TRUE,TRUE,"cat","red",3.84,71,FALSE,TRUE
1804,TRUE,FALSE,"cat","blue",2.72,65,FALSE,TRUE
1805,FALSE,FALSE,"dog","green",3.83,70,FALSE,TRUE
1806,FALSE,TRUE,"none","green",3.74,64,FALSE,TRUE
1807,TRUE,FALSE,"fish","blue",3.56,69,FALSE,FALSE
1808,TRUE,FALSE,"dog","orange",3.73,69,FALSE,FALSE
1809,FALSE,TRUE,"dog","green",3.51,69,TRUE,TRUE
1810,TRUE,TRUE,"none","red",3.78,66,TRUE,TRUE
1811,FALSE,TRUE,"dog","blue",2.87,60,TRUE,TRUE
1812,FALSE,TRUE,"none","red",3.24,68,FALSE,FALSE
1813,TRUE,FALSE,"cat","blue",3.5,64,TRUE,TRUE
1814,TRUE,TRUE,"cat","red",3.82,64,FALSE,TRUE
1815,FALSE,FALSE,"none","orange",2.82,67,FALSE,FALSE
1816,FALSE,FALSE,"dog","blue",3.97,66,FALSE,TRUE
1817,TRUE,FALSE,"dog","red",3.77,66,TRUE,TRUE
1818,TRUE,TRUE,"dog","blue",3.97,60,FALSE,TRUE
1819,TRUE,TRUE,"none","blue",2.6,66,TRUE,TRUE
1820,FALSE,TRUE,"none","red",2.63,59,TRUE,TRUE
1821,FALSE,FALSE,"none","red",3.41,66,TRUE,TRUE
1822,TRUE,TRUE,"dog","red",3.72,69,FALSE,TRUE
1823,TRUE,TRUE,"none","blue",2.4,64,FALSE,TRUE
1824,FALSE,FALSE,"none","green",3.3,63,FALSE,FALSE
1825,FALSE,FALSE,"none","blue",2.94,71,TRUE,TRUE
1826,TRUE,FALSE,"cat","blue",3.22,64,TRUE,TRUE
1827,FALSE,FALSE,"none","red",3.96,66,FALSE,TRUE
1828,FALSE,TRUE,"dog","green",3.14,68,FALSE,FALSE
1829,FALSE,FALSE,"dog","orange",3.99,65,TRUE,TRUE
1830,FALSE,TRUE,"none","red",3.19,66,FALSE,TRUE
1831,FALSE,FALSE,"none","green",2.07,67,TRUE,TRUE
1832,FALSE,FALSE,"dog","orange",3.72,62,FALSE,TRUE
1833,TRUE,FALSE,"cat","red",3.41,62,FALSE,TRUE
1834,TRUE,TRUE,"none","red",3.59,61,TRUE,TRUE
1835,FALSE,FALSE,"none","red",3.1,65,FALSE,TRUE
1836,FALSE,FALSE,"dog","blue",3.27,72,FALSE,TRUE
1837,TRUE,TRUE,"none","blue",1.67,66,FALSE,TRUE
1838,FALSE,TRUE,"dog","green",3.22,66,TRUE,TRUE
1839,FALSE,FALSE,"fish","orange",2.98,68,FALSE,FALSE
1840,FALSE,TRUE,"dog","red",2.56,72,FALSE,FALSE
1841,TRUE,FALSE,"none","green",3.39,66,TRUE,TRUE
1842,FALSE,FALSE,"none","orange",3.23,64,FALSE,FALSE
1843,FALSE,FALSE,"dog","blue",3.09,65,FALSE,TRUE
1844,TRUE,TRUE,"dog","orange",3.84,65,FALSE,TRUE
1845,FALSE,TRUE,"dog","red",2.88,62,TRUE,TRUE
1846,FALSE,FALSE,"dog","green",3.64,64,TRUE,TRUE
1847,TRUE,TRUE,"none","blue",3.43,66,FALSE,TRUE
1848,TRUE,TRUE,"dog","blue",3.68,63,TRUE,TRUE
1849,TRUE,FALSE,"none","red",3.64,66,FALSE,TRUE
1850,FALSE,FALSE,"cat","red",3.94,65,TRUE,TRUE
1851,FALSE,TRUE,"none","red",3.57,70,TRUE,TRUE
1852,TRUE,TRUE,"none","red",1.29,69,TRUE,FALSE
1853,FALSE,FALSE,"dog","blue",3.53,66,FALSE,TRUE
1854,FALSE,FALSE,"none","red",3.07,61,TRUE,TRUE
1855,FALSE,FALSE,"dog","green",3.29,71,TRUE,FALSE
1856,FALSE,FALSE,"fish","blue",3.81,62,TRUE,TRUE
1857,FALSE,FALSE,"dog","blue",3.57,63,TRUE,TRUE
1858,TRUE,FALSE,"fish","orange",3.68,66,FALSE,FALSE
1859,FALSE,TRUE,"none","blue",3.15,59,TRUE,TRUE
1860,FALSE,FALSE,"none","blue",3.6,68,TRUE,FALSE
1861,FALSE,TRUE,"dog","blue",3.9,65,TRUE,TRUE
1862,FALSE,TRUE,"cat","green",3.49,67,TRUE,TRUE
1863,TRUE,FALSE,"cat","blue",3.76,71,FALSE,TRUE
1864,FALSE,FALSE,"none","green",2.78,59,FALSE,FALSE
1865,FALSE,TRUE,"dog","green",3.66,68,TRUE,TRUE
1866,FALSE,FALSE,"dog","red",3.39,64,TRUE,TRUE
1867,FALSE,FALSE,"dog","blue",3.97,62,TRUE,FALSE
1868,FALSE,FALSE,"dog","green",2.48,62,FALSE,TRUE
1869,TRUE,FALSE,"none","blue",3.99,69,TRUE,FALSE
1870,TRUE,FALSE,"none","blue",3.47,70,FALSE,TRUE
1871,FALSE,FALSE,"none","green",3.15,68,TRUE,TRUE
1872,TRUE,TRUE,"dog","green",3.26,70,TRUE,TRUE
1873,FALSE,FALSE,"none","blue",3.43,69,FALSE,TRUE
1874,TRUE,TRUE,"none","blue",3.48,63,FALSE,TRUE
1875,TRUE,FALSE,"dog","green",3.36,61,TRUE,FALSE
1876,TRUE,TRUE,"dog","red",3.61,60,FALSE,FALSE
1877,FALSE,FALSE,"dog","green",3.19,71,TRUE,TRUE
1878,FALSE,TRUE,"none","red",3.39,64,FALSE,TRUE
1879,TRUE,FALSE,"dog","blue",3.63,66,FALSE,FALSE
1880,FALSE,FALSE,"none","orange",3.76,66,TRUE,TRUE
1881,TRUE,FALSE,"cat","red",3.76,69,FALSE,TRUE
1882,FALSE,FALSE,"dog","blue",3.95,71,TRUE,TRUE
1883,TRUE,FALSE,"dog","green",3.17,67,TRUE,TRUE
1884,TRUE,TRUE,"dog","red",3.58,71,TRUE,TRUE
1885,TRUE,TRUE,"dog","red",3.26,64,TRUE,TRUE
1886,TRUE,FALSE,"dog","green",3.75,62,TRUE,TRUE
1887,TRUE,TRUE,"none","blue",2.69,67,FALSE,TRUE
1888,FALSE,TRUE,"dog","red",3.85,68,TRUE,TRUE
1889,FALSE,FALSE,"dog","green",3.62,67,TRUE,TRUE
1890,FALSE,FALSE,"cat","blue",2.36,69,TRUE,FALSE
1891,FALSE,TRUE,"none","blue",3.92,62,TRUE,TRUE
1892,FALSE,FALSE,"none","red",1.73,62,TRUE,FALSE
1893,FALSE,FALSE,"none","red",3.8,62,TRUE,TRUE
1894,TRUE,FALSE,"dog","red",3.25,66,FALSE,TRUE
1895,TRUE,FALSE,"none","blue",3.49,67,TRUE,TRUE
1896,FALSE,FALSE,"none","green",3.77,65,TRUE,TRUE
1897,FALSE,TRUE,"fish","orange",2.57,65,TRUE,FALSE
1898,TRUE,FALSE,"cat","green",3.99,70,TRUE,FALSE
1899,TRUE,FALSE,"none","blue",3.44,67,FALSE,TRUE
1900,TRUE,FALSE,"none","green",3.63,66,TRUE,TRUE
1901,FALSE,TRUE,"dog","blue",2.94,64,FALSE,FALSE
1902,FALSE,FALSE,"none","green",3.87,66,TRUE,TRUE
1903,TRUE,FALSE,"cat","red",3.72,64,FALSE,TRUE
1904,FALSE,FALSE,"none","green",3.42,62,TRUE,TRUE
1905,FALSE,TRUE,"fish","red",2.46,65,TRUE,FALSE
1906,TRUE,FALSE,"cat","blue",2.76,64,FALSE,FALSE
1907,FALSE,FALSE,"dog","orange",2.89,68,TRUE,FALSE
1908,FALSE,FALSE,"dog","orange",3.79,67,TRUE,TRUE
1909,TRUE,TRUE,"none","orange",3.85,72,FALSE,FALSE
1910,FALSE,TRUE,"none","red",2.69,65,FALSE,FALSE
1911,FALSE,TRUE,"dog","blue",1.63,66,TRUE,FALSE
1912,TRUE,TRUE,"dog","red",3.53,67,FALSE,TRUE
1913,FALSE,FALSE,"none","blue",3.97,64,FALSE,TRUE
1914,TRUE,TRUE,"dog","red",3.49,66,FALSE,TRUE
1915,TRUE,TRUE,"none","green",3.32,65,FALSE,FALSE
1916,FALSE,FALSE,"dog","red",3.9,66,TRUE,TRUE
1917,FALSE,FALSE,"cat","green",3.12,69,FALSE,TRUE
1918,TRUE,FALSE,"none","red",3.71,64,TRUE,TRUE
1919,TRUE,FALSE,"dog","orange",3.29,65,TRUE,FALSE
1920,FALSE,FALSE,"cat","green",3.84,67,FALSE,FALSE
1921,TRUE,TRUE,"none","blue",3.21,65,FALSE,TRUE
1922,FALSE,FALSE,"dog","blue",3.55,66,FALSE,TRUE
1923,FALSE,TRUE,"none","blue",3.23,63,TRUE,TRUE
1924,FALSE,FALSE,"none","green",3.86,64,TRUE,TRUE
1925,FALSE,FALSE,"fish","red",3.6,66,TRUE,TRUE
1926,FALSE,FALSE,"dog","green",3.76,65,TRUE,FALSE
1927,TRUE,FALSE,"none","blue",3.9,69,TRUE,TRUE
1928,FALSE,FALSE,"dog","green",3.68,60,FALSE,TRUE
1929,TRUE,FALSE,"dog","red",3.41,63,TRUE,TRUE
1930,TRUE,TRUE,"none","orange",3.57,62,FALSE,TRUE
1931,FALSE,TRUE,"dog","blue",3.34,66,FALSE,TRUE
1932,FALSE,TRUE,"none","blue",2.77,69,FALSE,FALSE
1933,FALSE,FALSE,"none","blue",2.15,62,FALSE,FALSE
1934,FALSE,FALSE,"none","red",3.75,71,FALSE,FALSE
1935,FALSE,TRUE,"none","blue",3.18,69,FALSE,TRUE
1936,FALSE,FALSE,"dog","red",1.43,67,FALSE,FALSE
1937,FALSE,FALSE,"fish","blue",2.62,65,FALSE,TRUE
1938,FALSE,FALSE,"none","blue",2.45,64,FALSE,FALSE
1939,FALSE,TRUE,"dog","green",3.36,67,FALSE,FALSE
1940,FALSE,FALSE,"dog","red",3.27,65,FALSE,TRUE
1941,TRUE,TRUE,"dog","green",3.34,64,FALSE,TRUE
1942,TRUE,TRUE,"none","blue",3.92,62,FALSE,TRUE
1943,TRUE,TRUE,"none","orange",3.47,65,TRUE,TRUE
1944,FALSE,TRUE,"dog","red",3.69,68,FALSE,TRUE
1945,FALSE,TRUE,"none","orange",2.53,67,FALSE,FALSE
1946,FALSE,FALSE,"dog","red",3.09,70,FALSE,FALSE
1947,FALSE,FALSE,"none","green",3.77,65,FALSE,FALSE
1948,FALSE,TRUE,"fish","red",3.55,65,FALSE,TRUE
1949,FALSE,FALSE,"dog","red",3.51,68,TRUE,TRUE
1950,FALSE,FALSE,"none","red",3.3,65,FALSE,TRUE
1951,FALSE,FALSE,"dog","green",3.63,63,TRUE,TRUE
1952,FALSE,FALSE,"dog","orange",3.47,67,TRUE,FALSE
1953,TRUE,TRUE,"cat","red",3.03,59,FALSE,TRUE
1954,FALSE,FALSE,"none","blue",3.88,67,FALSE,TRUE
1955,FALSE,TRUE,"dog","green",3.73,72,FALSE,FALSE
1956,FALSE,TRUE,"dog","blue",3.81,72,FALSE,TRUE
1957,FALSE,TRUE,"none","red",2.68,66,TRUE,TRUE
1958,FALSE,FALSE,"dog","blue",3.36,67,TRUE,TRUE
1959,FALSE,FALSE,"dog","green",3.94,66,TRUE,TRUE
1960,TRUE,FALSE,"dog","blue",1.94,61,FALSE,FALSE
1961,FALSE,FALSE,"cat","orange",3.34,65,TRUE,TRUE
1962,FALSE,FALSE,"dog","blue",3.71,63,TRUE,TRUE
1963,TRUE,TRUE,"none","red",3.54,65,FALSE,TRUE
1964,FALSE,TRUE,"dog","orange",3.53,68,TRUE,TRUE
1965,TRUE,FALSE,"none","red",3.08,67,TRUE,TRUE
1966,FALSE,TRUE,"dog","green",3.64,71,FALSE,TRUE
1967,FALSE,FALSE,"dog","blue",3.81,66,TRUE,TRUE
1968,FALSE,TRUE,"none","red",2.41,63,TRUE,TRUE
1969,FALSE,FALSE,"none","blue",2.88,64,TRUE,TRUE
1970,FALSE,FALSE,"none","orange",3.28,71,TRUE,FALSE
1971,FALSE,TRUE,"none","blue",3.96,66,TRUE,TRUE
1972,TRUE,FALSE,"dog","red",3.69,66,FALSE,TRUE
1973,FALSE,TRUE,"dog","red",3.28,66,FALSE,FALSE
1974,TRUE,FALSE,"none","blue",3.14,64,TRUE,TRUE
1975,TRUE,FALSE,"dog","red",3.04,65,FALSE,TRUE
1976,FALSE,TRUE,"none","blue",3.81,64,FALSE,TRUE
1977,FALSE,FALSE,"none","blue",2.15,69,FALSE,FALSE
1978,FALSE,FALSE,"none","green",2.05,66,FALSE,FALSE
1979,FALSE,FALSE,"none","blue",2.94,68,TRUE,TRUE
1980,FALSE,FALSE,"dog","blue",3.98,64,TRUE,TRUE
1981,FALSE,FALSE,"fish","green",3.62,69,FALSE,TRUE
1982,FALSE,TRUE,"dog","blue",3.69,67,FALSE,TRUE
1983,FALSE,TRUE,"dog","blue",2.91,62,FALSE,TRUE
1984,FALSE,TRUE,"none","orange",2.81,68,FALSE,FALSE
1985,TRUE,FALSE,"dog","blue",3.24,68,FALSE,TRUE
1986,TRUE,TRUE,"dog","red",3.87,60,FALSE,TRUE
1987,FALSE,TRUE,"fish","red",2.17,69,TRUE,FALSE
1988,FALSE,FALSE,"none","blue",3.26,70,FALSE,FALSE
1989,FALSE,FALSE,"dog","blue",3.91,65,TRUE,TRUE
1990,FALSE,FALSE,"none","red",2.07,68,FALSE,FALSE
1991,FALSE,FALSE,"dog","red",3.08,65,FALSE,TRUE
1992,FALSE,FALSE,"dog","red",3.75,72,FALSE,TRUE
1993,TRUE,TRUE,"none","blue",2.98,62,FALSE,TRUE
1994,FALSE,TRUE,"cat","green",3.28,69,FALSE,TRUE
1995,TRUE,FALSE,"dog","green",3.41,67,TRUE,TRUE
1996,FALSE,FALSE,"none","red",3.26,66,TRUE,TRUE
1997,TRUE,TRUE,"none","orange",3.68,71,FALSE,TRUE
1998,TRUE,FALSE,"none","red",3.37,66,TRUE,TRUE
1999,FALSE,FALSE,"fish","red",3.81,63,FALSE,TRUE
2000,FALSE,TRUE,"dog","red",3.6,71,FALSE,TRUE
2001,TRUE,FALSE,"none","blue",3.41,65,TRUE,TRUE
2002,FALSE,FALSE,"dog","red",3.52,62,TRUE,FALSE
2003,FALSE,TRUE,"dog","red",3.65,61,FALSE,TRUE
2004,TRUE,FALSE,"dog","red",3.64,64,TRUE,TRUE
2005,FALSE,TRUE,"dog","red",2.86,70,TRUE,FALSE
2006,FALSE,TRUE,"dog","blue",3.18,67,FALSE,TRUE
2007,FALSE,FALSE,"none","red",3.82,68,FALSE,TRUE
2008,FALSE,FALSE,"none","blue",3.17,74,FALSE,FALSE
2009,FALSE,TRUE,"none","green",3.76,67,FALSE,TRUE
2010,FALSE,TRUE,"dog","red",3.32,67,TRUE,TRUE
2011,TRUE,TRUE,"dog","blue",3.64,66,TRUE,TRUE
2012,FALSE,FALSE,"cat","red",3.69,67,TRUE,FALSE
2013,FALSE,FALSE,"none","red",2.99,69,FALSE,TRUE
2014,FALSE,TRUE,"none","green",0.88,64,FALSE,FALSE
2015,FALSE,TRUE,"none","orange",3.69,74,TRUE,FALSE
2016,FALSE,FALSE,"none","red",2.82,66,TRUE,TRUE
2017,FALSE,FALSE,"dog","red",3.3,62,TRUE,TRUE
2018,TRUE,TRUE,"dog","green",3.33,66,FALSE,TRUE
2019,FALSE,FALSE,"none","green",3.11,65,TRUE,FALSE
2020,FALSE,FALSE,"fish","blue",3.8,66,TRUE,TRUE
2021,FALSE,FALSE,"dog","red",3.63,62,TRUE,TRUE
2022,FALSE,FALSE,"none","red",2.46,66,TRUE,TRUE
2023,FALSE,FALSE,"dog","blue",3.1,65,TRUE,FALSE
2024,FALSE,TRUE,"dog","blue",3.77,67,TRUE,TRUE
2025,FALSE,FALSE,"dog","blue",3.81,61,FALSE,TRUE
2026,FALSE,TRUE,"none","green",2.91,64,TRUE,TRUE
2027,TRUE,TRUE,"none","blue",3.43,68,TRUE,TRUE
2028,TRUE,FALSE,"none","green",3.83,65,FALSE,TRUE
2029,FALSE,TRUE,"none","blue",3.72,64,FALSE,TRUE
2030,FALSE,FALSE,"cat","red",3.94,61,TRUE,TRUE
2031,TRUE,FALSE,"none","blue",2.74,62,FALSE,FALSE
2032,TRUE,TRUE,"dog","red",2.94,64,TRUE,FALSE
2033,FALSE,TRUE,"dog","orange",3.28,65,FALSE,TRUE
2034,FALSE,TRUE,"fish","green",2.52,66,TRUE,TRUE
2035,TRUE,FALSE,"cat","green",3.38,63,FALSE,TRUE
2036,FALSE,TRUE,"dog","green",3.39,65,TRUE,FALSE
2037,TRUE,TRUE,"none","red",3.1,65,FALSE,TRUE
2038,FALSE,TRUE,"dog","green",2.47,64,TRUE,FALSE
2039,TRUE,TRUE,"dog","red",3.81,65,TRUE,TRUE
2040,FALSE,FALSE,"fish","blue",3.16,65,TRUE,FALSE
2041,FALSE,FALSE,"none","blue",3.87,70,TRUE,TRUE
2042,TRUE,FALSE,"cat","red",2.37,69,FALSE,FALSE
2043,FALSE,TRUE,"none","blue",3.63,68,TRUE,TRUE
2044,FALSE,TRUE,"none","red",2.95,65,FALSE,TRUE
2045,FALSE,TRUE,"none","red",2.83,62,TRUE,TRUE
2046,TRUE,TRUE,"none","blue",3.72,64,TRUE,TRUE
2047,TRUE,FALSE,"none","red",2.45,66,FALSE,FALSE
2048,FALSE,FALSE,"dog","green",3.73,66,FALSE,TRUE
2049,FALSE,FALSE,"dog","blue",3.41,66,TRUE,FALSE
2050,FALSE,TRUE,"none","red",3.74,69,TRUE,TRUE
2051,FALSE,TRUE,"dog","green",2.83,72,FALSE,TRUE
2052,FALSE,TRUE,"cat","red",3.74,67,FALSE,TRUE
2053,FALSE,FALSE,"cat","blue",3.44,62,FALSE,FALSE
2054,FALSE,FALSE,"none","red",1.69,68,FALSE,FALSE
2055,FALSE,TRUE,"none","green",2.49,63,FALSE,FALSE
2056,FALSE,FALSE,"none","red",3.52,67,FALSE,TRUE
2057,FALSE,FALSE,"dog","red",3.31,68,FALSE,TRUE
2058,FALSE,FALSE,"fish","green",3.25,66,TRUE,TRUE
2059,TRUE,TRUE,"none","green",2.45,63,FALSE,TRUE
2060,TRUE,FALSE,"none","green",3.48,65,TRUE,TRUE
2061,FALSE,TRUE,"none","blue",3.24,66,TRUE,TRUE
2062,TRUE,FALSE,"none","orange",1.8,67,TRUE,FALSE
2063,FALSE,FALSE,"none","green",3.41,61,TRUE,TRUE
2064,FALSE,FALSE,"dog","orange",3.52,71,FALSE,TRUE
2065,FALSE,TRUE,"dog","red",3.65,71,FALSE,TRUE
2066,FALSE,TRUE,"dog","green",3.92,68,TRUE,TRUE
2067,TRUE,TRUE,"fish","blue",3.41,71,FALSE,TRUE
2068,TRUE,FALSE,"dog","blue",3.96,68,TRUE,TRUE
2069,TRUE,FALSE,"none","red",3.61,63,TRUE,TRUE
2070,FALSE,FALSE,"none","blue",3.08,68,FALSE,FALSE
2071,FALSE,FALSE,"dog","blue",3.38,65,TRUE,TRUE
2072,TRUE,FALSE,"dog","red",2.23,63,FALSE,TRUE
2073,FALSE,FALSE,"cat","orange",3.52,59,TRUE,TRUE
2074,FALSE,TRUE,"none","green",3.55,68,FALSE,TRUE
2075,TRUE,FALSE,"cat","red",2.4,71,FALSE,TRUE
2076,TRUE,TRUE,"none","blue",3.68,66,FALSE,TRUE
2077,FALSE,TRUE,"none","blue",3.35,63,FALSE,TRUE
2078,FALSE,TRUE,"cat","green",2.78,66,TRUE,TRUE
2079,FALSE,FALSE,"dog","blue",3.62,61,FALSE,TRUE
2080,TRUE,FALSE,"cat","red",2.05,70,FALSE,FALSE
2081,FALSE,FALSE,"cat","blue",3.46,66,FALSE,TRUE
2082,FALSE,FALSE,"none","blue",3.15,62,FALSE,TRUE
2083,FALSE,TRUE,"none","blue",3.57,65,TRUE,TRUE
2084,FALSE,FALSE,"dog","green",3.5,68,TRUE,TRUE
2085,TRUE,FALSE,"none","blue",2.85,62,FALSE,TRUE
2086,TRUE,FALSE,"cat","red",3.98,64,FALSE,TRUE
2087,FALSE,FALSE,"dog","red",3.81,65,TRUE,FALSE
2088,FALSE,FALSE,"dog","green",3.8,66,FALSE,TRUE
2089,FALSE,TRUE,"none","blue",2.76,66,FALSE,TRUE
2090,TRUE,FALSE,"cat","green",2.64,63,FALSE,TRUE
2091,TRUE,TRUE,"dog","red",2.57,66,TRUE,FALSE
2092,FALSE,FALSE,"none","red",3,65,TRUE,FALSE
2093,FALSE,FALSE,"none","red",2.74,69,TRUE,FALSE
2094,TRUE,FALSE,"dog","blue",3.59,65,TRUE,FALSE
2095,TRUE,FALSE,"none","red",3.98,60,TRUE,TRUE
2096,FALSE,FALSE,"fish","blue",3.38,64,TRUE,TRUE
2097,FALSE,FALSE,"cat","blue",3.63,67,TRUE,TRUE
2098,TRUE,TRUE,"dog","red",3.97,69,FALSE,TRUE
2099,FALSE,TRUE,"cat","blue",3.92,67,FALSE,TRUE
2100,FALSE,FALSE,"none","red",3.82,69,TRUE,FALSE
2101,TRUE,FALSE,"cat","green",3.52,61,FALSE,TRUE
2102,FALSE,FALSE,"dog","blue",3.22,66,FALSE,TRUE
2103,TRUE,TRUE,"dog","blue",2.96,66,TRUE,TRUE
2104,FALSE,TRUE,"none","green",3.86,67,TRUE,TRUE
2105,FALSE,FALSE,"none","red",1.32,62,FALSE,FALSE
2106,FALSE,TRUE,"dog","blue",2.98,68,FALSE,TRUE
2107,TRUE,FALSE,"none","blue",3.93,63,FALSE,TRUE
2108,FALSE,TRUE,"cat","green",3.31,66,FALSE,TRUE
2109,FALSE,FALSE,"cat","red",3.39,62,TRUE,TRUE
2110,FALSE,FALSE,"none","red",3.72,64,FALSE,TRUE
2111,TRUE,TRUE,"none","blue",2.54,66,FALSE,TRUE
2112,TRUE,FALSE,"none","green",3.7,63,FALSE,TRUE
2113,FALSE,TRUE,"none","blue",3.19,68,TRUE,TRUE
2114,TRUE,FALSE,"none","red",3.22,65,TRUE,TRUE
2115,TRUE,TRUE,"none","green",2.93,65,FALSE,FALSE
2116,FALSE,TRUE,"dog","red",3.64,72,TRUE,FALSE
2117,FALSE,FALSE,"none","blue",1.99,63,FALSE,TRUE
2118,FALSE,TRUE,"dog","red",3.59,68,FALSE,TRUE
2119,FALSE,FALSE,"cat","blue",3.88,71,TRUE,TRUE
2120,TRUE,TRUE,"cat","green",3,72,FALSE,TRUE
2121,FALSE,TRUE,"cat","red",3.93,66,FALSE,TRUE
2122,FALSE,FALSE,"none","blue",2.52,65,TRUE,FALSE
2123,TRUE,FALSE,"none","blue",3.11,65,TRUE,TRUE
2124,FALSE,FALSE,"dog","red",2.99,62,TRUE,TRUE
2125,FALSE,FALSE,"none","red",3.03,64,TRUE,FALSE
2126,TRUE,TRUE,"none","blue",3.87,66,FALSE,TRUE
2127,FALSE,FALSE,"none","red",3.95,68,FALSE,TRUE
2128,FALSE,FALSE,"none","blue",3.03,70,TRUE,TRUE
2129,FALSE,FALSE,"none","green",1.68,65,FALSE,FALSE
2130,FALSE,TRUE,"cat","green",3.22,62,TRUE,FALSE
2131,FALSE,TRUE,"none","blue",2.21,63,TRUE,FALSE
2132,TRUE,FALSE,"none","green",3.76,70,FALSE,TRUE
2133,FALSE,FALSE,"none","orange",3.1,68,TRUE,TRUE
2134,TRUE,FALSE,"dog","blue",3.25,65,FALSE,TRUE
2135,FALSE,FALSE,"none","green",3.05,64,TRUE,TRUE
2136,FALSE,FALSE,"dog","blue",2.55,69,TRUE,FALSE
2137,FALSE,TRUE,"dog","red",3.53,68,TRUE,TRUE
2138,FALSE,TRUE,"none","red",3.14,66,TRUE,TRUE
2139,FALSE,FALSE,"dog","blue",2.49,63,FALSE,TRUE
2140,TRUE,FALSE,"none","red",3.8,66,FALSE,TRUE
